true_L,true_R,prob_L,prob_R,pred_L,pred_R
1.000000000000000000e+00,1.000000000000000000e+00,3.837418556213378906e-01,9.876136779785156250e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,3.410972058773040771e-01,9.874496459960937500e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,2.444324791431427002e-01,9.940422177314758301e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,2.043526023626327515e-01,9.949854612350463867e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.869278550148010254e-01,9.944678544998168945e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.761438399553298950e-01,9.953025579452514648e-01,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.186069995164871216e-01,9.978837370872497559e-01,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.314607858657836914e-01,9.975797533988952637e-01,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.137079820036888123e-01,9.985423088073730469e-01,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.151245161890983582e-01,9.986234903335571289e-01,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.071989238262176514e-01,9.992058873176574707e-01,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.010413393378257751e-01,9.992817044258117676e-01,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,9.213326871395111084e-02,9.992815852165222168e-01,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,9.778983145952224731e-02,9.990424513816833496e-01,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,7.126668840646743774e-02,9.995055198669433594e-01,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,5.732743442058563232e-02,9.996575117111206055e-01,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,4.188900440931320190e-02,9.998205304145812988e-01,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,3.574126586318016052e-02,9.998981952667236328e-01,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,2.378123439848423004e-02,9.999473094940185547e-01,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.523772720247507095e-02,9.999806880950927734e-01,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,2.215302735567092896e-02,9.999502897262573242e-01,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,3.036418184638023376e-02,9.999163150787353516e-01,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.985382474958896637e-02,9.999570846557617188e-01,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.401278190314769745e-02,9.999744892120361328e-01,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,8.370263502001762390e-03,9.999873638153076172e-01,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,6.280434783548116684e-03,9.999938011169433594e-01,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,3.838736563920974731e-03,9.999971389770507812e-01,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,3.888975828886032104e-03,9.999974966049194336e-01,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,6.589278113096952438e-03,9.999918937683105469e-01,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.231443136930465698e-02,9.999704360961914062e-01,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,8.903064765036106110e-03,9.999711513519287109e-01,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,9.753409773111343384e-03,9.999775886535644531e-01,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,7.025839760899543762e-03,9.999912977218627930e-01,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.580243185162544250e-02,9.999713897705078125e-01,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.474651228636503220e-02,9.999792575836181641e-01,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.319064386188983917e-02,9.999926090240478516e-01,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,2.648585103452205658e-02,9.999755620956420898e-01,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,4.091085121035575867e-02,9.999414682388305664e-01,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,2.773986198008060455e-02,9.999685287475585938e-01,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.823942549526691437e-02,9.999841451644897461e-01,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.410485804080963135e-02,9.999862909317016602e-01,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.057383604347705841e-02,9.999932050704956055e-01,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.060232333838939667e-02,9.999963045120239258e-01,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,8.730185218155384064e-03,9.999980926513671875e-01,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.747133955359458923e-02,9.999911785125732422e-01,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.789423450827598572e-02,9.999864101409912109e-01,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,2.446875534951686859e-02,9.999580383300781250e-01,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,2.434750832617282867e-02,9.999572038650512695e-01,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,4.160245135426521301e-02,9.998345375061035156e-01,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,3.587523102760314941e-02,9.998594522476196289e-01,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,5.112737417221069336e-02,9.996681213378906250e-01,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,2.937021106481552124e-02,9.998954534530639648e-01,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,5.629121139645576477e-02,9.995259046554565430e-01,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,3.830281645059585571e-02,9.997184872627258301e-01,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,5.134578421711921692e-02,9.994832277297973633e-01,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,4.224076122045516968e-02,9.995861649513244629e-01,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,7.052331417798995972e-02,9.987674951553344727e-01,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,5.086349695920944214e-02,9.991882443428039551e-01,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,6.255057454109191895e-02,9.986844658851623535e-01,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,5.487228929996490479e-02,9.989234805107116699e-01,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.293452680110931396e-01,9.934242963790893555e-01,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.493235528469085693e-01,9.911602139472961426e-01,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,2.505189478397369385e-01,9.742684364318847656e-01,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,2.570265233516693115e-01,9.764511585235595703e-01,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,3.446079492568969727e-01,9.543738961219787598e-01,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,3.176382482051849365e-01,9.724248051643371582e-01,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,3.692691922187805176e-01,9.694557785987854004e-01,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,3.484247028827667236e-01,9.846385121345520020e-01,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,4.600949287414550781e-01,9.761610627174377441e-01,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,4.754617214202880859e-01,9.843029975891113281e-01,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,6.420043110847473145e-01,9.742174148559570312e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,6.418662667274475098e-01,9.779651761054992676e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,7.654238939285278320e-01,9.625418186187744141e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,7.322661876678466797e-01,9.704689979553222656e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,8.112946152687072754e-01,9.552003741264343262e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,7.500512003898620605e-01,9.694111943244934082e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,7.934450507164001465e-01,9.595350027084350586e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,7.675699591636657715e-01,9.658425450325012207e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,8.901091814041137695e-01,9.344311356544494629e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,8.982168436050415039e-01,9.337416291236877441e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,9.685219526290893555e-01,8.610827922821044922e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,9.646342396736145020e-01,8.947148323059082031e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,9.815316200256347656e-01,8.485246300697326660e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,9.693061709403991699e-01,8.857052326202392578e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,9.814986586570739746e-01,8.187320232391357422e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,9.769796133041381836e-01,8.154960870742797852e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,9.853929877281188965e-01,6.992745399475097656e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,9.797279238700866699e-01,7.097570300102233887e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,9.879990816116333008e-01,5.619728565216064453e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,9.884598255157470703e-01,4.743999242782592773e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,9.936532974243164062e-01,3.377630412578582764e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,9.880139827728271484e-01,4.047234654426574707e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,9.906362891197204590e-01,3.283466696739196777e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,9.840545058250427246e-01,3.622214496135711670e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,9.903736114501953125e-01,2.657645046710968018e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,9.905859827995300293e-01,2.626165449619293213e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,9.965106844902038574e-01,1.398480534553527832e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,9.961434006690979004e-01,1.332890987396240234e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,9.979535341262817383e-01,8.022969961166381836e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,9.968088269233703613e-01,1.054581627249717712e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,9.986048340797424316e-01,5.543797463178634644e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,9.986720085144042969e-01,5.612569302320480347e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,9.992150068283081055e-01,3.391340002417564392e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,9.989691972732543945e-01,4.003378748893737793e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,9.996310472488403320e-01,2.382292598485946655e-02,1.000000000000000000e+00,0.000000000000000000e+00
